0,1,2
复仇者联盟2：奥创纪元,0.278640108,120
海王,0.278640108,120
追凶者也,0.278640108,120
极盗车神,0.278640108,120
我是传奇,0.272748152,120
奇门遁甲,0.271962338,120
天才捕手,0.271962338,120
穿条纹睡衣的男孩,0.271881521,120
无敌破坏王2：大闹互联网,0.270944619,120
漫长的告别,0.265163829,120
85年盛夏,0.263646432,120
美食总动员,0.26124235,120
又见奈良,0.256186801,120
所有死者,0.256186801,120
元首偷走了粉兔子,0.256186801,120
六欲天,0.256186801,120
少女佳禾,0.256186801,120
捕鲸男孩,0.256186801,120
裂流,0.256186801,120
卢旺达饭店,0.254707147,120
季春奶奶,0.254384175,120
云中行走,0.254384175,120
致所有我曾爱过的男孩,0.254384175,120
铁雨,0.254384175,120
绿里奇迹,0.254341262,120
黑客帝国3：矩阵革命,0.252478287,120
小森林 冬春篇,0.252286143,120
日日是好日,0.25196317,120
今夜在浪漫剧场,0.25196317,120
现在去见你,0.25196317,120
银魂,0.251661991,120
后天,0.251392971,120
摇摆狂潮,0.25046915,120
黑客帝国2：重装上阵,0.249640699,120
何塞,0.248491311,120
新秩序,0.248491311,120
晨曦将至,0.248491311,120
线,0.248491311,120
边缘状态,0.248491311,120
星期一,0.248491311,120
模仿游戏,0.246501236,120
极盗者,0.245016702,120
变形金刚,0.244328413,120
哈利·波特与凤凰社,0.244328413,120
解除好友2：暗网,0.244080231,120
查理和巧克力工厂,0.240673966,120
穷途鼠的奶酪梦,0.237091623,120
少爷,0.233908706,120
一呼一吸,0.233814809,120
跳舞吧！大象,0.231930868,120
除暴,0.231930868,120
电话,0.231930868,120
小委托人,0.231930868,120
无罪谋杀：科林尼案,0.231930868,120
溺水小刀,0.231487702,120
海吉拉,0.231487702,120
前程似锦的女孩,0.229970304,120
金都,0.229509863,120
谍影重重3,0.229317224,120
谍影重重2,0.229317224,120
玩具总动员,0.225931869,120
孙子从美国来,0.225610964,120
怪兽大学,0.22438152,120
哈利·波特与死亡圣器(上),0.222973233,120
叫我第一名,0.220760768,120
他是龙,0.220760768,120
红月,0.220180804,120
大地,0.220180804,120
白雪公主和七个小矮人,0.219326403,120
白日梦想家,0.218339764,120
冰川时代,0.21333934,120
好梦一日游,0.207765179,120
魔兽,0.205233444,120
风雨哈佛路,0.200191402,120
亲爱的房客,0.19751213,120
末日崩塌,0.19751213,120
夜行动物,0.19751213,120
杀死比尔2,0.196595079,120
蚁人2：黄蜂女现身,0.184919601,120
哥斯拉大战金刚,0.182941763,120
我们的父辈,0.180785665,120
一条狗的使命,0.178556506,120
黑暗面,0.177036662,120
暗杀,0.175942573,120
小黄人大眼萌,0.175942573,120
明天会好的,0.175942573,120
愤怒的小鸟,0.175942573,120
海洋之歌,0.175942573,120
招魂2,0.175942573,120
忌日快乐,0.175942573,120
功夫熊猫3,0.175942573,120
怪物之子,0.175942573,120
追凶十九年,0.175942573,120
星球大战外传：侠盗一号,0.175942573,120
黄海,0.175942573,120
鲨滩,0.175942573,120
我在时间尽头等你,0.175942573,120
喊·山,0.175942573,120
汉南夏日,0.175942573,120
野马分鬃,0.175942573,120
蓝色列车,0.175942573,120
暗战,0.172094635,120
天才少女,0.172094635,120
回魂夜,0.172094635,120
菊石,0.171856559,120
星球大战7：原力觉醒,0.171771663,120
茶馆,0.171599838,120
最长一枪,0.169944088,120
英伦对决,0.168247084,120
哆啦A梦：伴我同行,0.168247084,120
熊出没·狂野大陆,0.168247084,120
人潮汹涌,0.168247084,120
天·火,0.168247084,120
驯龙高手3,0.168247084,120
登月第一人,0.168247084,120
狼少年,0.168247084,120
特工,0.168247084,120
会计刺客,0.168247084,120
神奇队长,0.168247084,120
乡下人的悲歌,0.168247084,120
倒霉性爱，发狂黄片,0.168247084,120
紧急救援,0.168247084,120
奎迪,0.168247084,120
犯罪现场,0.168247084,120
廉政风云,0.168247084,120
利兹与青鸟,0.168247084,120
再见吧！少年,0.168247084,120
特警队,0.168247084,120
嗝嗝老师,0.168247084,120
杀掉它，然后离开这个小镇,0.168247084,120
英勇废柴,0.168247084,120
我的一生,0.168247084,120
地平线,0.168247084,120
贪婪,0.168247084,120
灼人秘密,0.162466294,120
替身,0.160948897,120
然后我们跳了舞,0.160948897,120
波拉特2,0.160948897,120
夜曲,0.160488455,120
哪吒闹海,0.157602295,120
温暖的抱抱,0.15168664,120
宠爱,0.15168664,120
学区房72小时,0.15168664,120
在乎你,0.15168664,120
秘密特工,0.15168664,120
驯龙高手2,0.15168664,120
与神同行：罪与罚,0.15168664,120
杀破狼·贪狼,0.15168664,120
鼠胆英雄,0.15168664,120
间谍之桥,0.15168664,120
邻居,0.15168664,120
你是凶手,0.15168664,120
我们的世界,0.15168664,120
老手,0.15168664,120
神枪手,0.15168664,120
普罗旺斯的夏天,0.15168664,120
厕所英雄,0.15168664,120
局内人,0.15168664,120
隧道,0.15168664,120
检察官外传,0.15168664,120
吹哨人,0.15168664,120
大约在冬季,0.15168664,120
我的拳王男友,0.15168664,120
保持沉默,0.15168664,120
冰峰暴,0.15168664,120
我们永不言弃,0.15168664,120
女教师,0.15168664,120
沃伦,0.15168664,120
感化院,0.15168664,120
无间道2,0.150801397,120
哈利·波特与火焰杯,0.150747071,120
冰川时代3,0.149836789,120
集结号,0.149513817,120
超新星,0.149513817,120
裁缝,0.149318356,120
金属之声,0.149265635,120
阿德尔曼夫妇,0.149265635,120
多哥,0.149265635,120
埃舍尔街的红色邮筒,0.149265635,120
心房客,0.149265635,120
我的一级兄弟,0.149265635,120
命运之夜——天之杯Ⅰ：恶兆之花,0.139936576,120
故事的故事,0.139936576,120
阿薇尔与虚构世界,0.139936576,120
新星,0.139936576,120
一树梨花压海棠,0.137653459,120
宝莲灯,0.134293422,120
神奇女侠,0.131117274,120
神探,0.131117274,120
灿烂人生,0.131117274,120
加勒比海盗3：世界的尽头,0.131117274,120
蝙蝠侠：侠影之谜,0.131117274,120
战争之王,0.131117274,120
名侦探柯南：贝克街的亡灵,0.131117274,120
冰川时代2：融冰之灾,0.131117274,120
超人总动员,0.131117274,120
海底总动员,0.131117274,120
终结者,0.131117274,120
国产凌凌漆,0.131117274,120
记忆碎片,0.130144268,120
谍影重重,0.130144268,120
小花的味噌汤,0.129365001,120
七武士,0.120275698,120
加勒比海盗2：聚魂棺,0.120275698,120
以女儿之名,0.120275698,120
神探夏洛克：可恶的新娘,0.120275698,120
火影忍者剧场版：博人传,0.120275698,120
忠爱无言,0.103818251,120
企鹅公路,0.103020507,120
公牛历险记,0.103020507,120
地球上的星星,0.103020507,120
星际特工：千星之城,0.102697535,120
飞鹰艾迪,0.102697535,120
霍比特人2：史矛革之战,0.102697535,120
寻龙传说,0.102697535,120
神奇女侠1984,0.102697535,120
神奇动物：格林德沃之罪,0.102697535,120
玩具总动员3,0.102697535,120
死侍2：我爱我家,0.102697535,120
海洋奇缘,0.102697535,120
星际迷航3：超越星辰,0.102697535,120
遇见你之前,0.102697535,120
如晴天，似雨天,0.102697535,120
祈祷落幕时,0.102697535,120
巴比龙,0.102697535,120
我很在乎,0.102697535,120
胜利号,0.102697535,120
蓝调天后,0.102697535,120
雄狮,0.102697535,120
行骗天下JP：浪漫篇,0.102697535,120
圣诞速配,0.102697535,120
上帝之国,0.102697535,120
分租,0.102697535,120
金发男子,0.102697535,120
帝一之国,0.102697535,120
骗子,0.102697535,120
青年警察,0.102697535,120
西伯利亚和他,0.102697535,120
弥生、三月：爱你30年,0.102697535,120
钢铁侠,0.094814596,120
玩具总动员2,0.094814596,120
电锯惊魂2,0.094814596,120
米纳里,0.09115189,120
侧耳倾听,0.082222066,120
小伟,0.082222066,120
孟买酒店,0.080704669,120
贩肤走卒,0.080704669,120
老妇人,0.080704669,120
2020去死,0.080244228,120
小人物,0.080244228,120
OK老板娘,0.080244228,120
最幸福的季节,0.080244228,120
亿万富翁,0.080244228,120
触礁,0.080244228,120
明天的记忆,0.080244228,120
窗里的女人,0.080244228,120
罪之声,0.080244228,120
马卡卢索往事,0.080244228,120
八月处子,0.080244228,120
乐园之夜,0.080244228,120
人数之町,0.080244228,120
你的眼睛在追问,0.080244228,120
白虎,0.080244228,120
哆啦A梦：伴我同行2,0.080244228,120
育蝇奇谭,0.080244228,120
浅田家！,0.080244228,120
艾达，怎么了？,0.080244228,120
沿路而下,0.080244228,120
谢里,0.080244228,120
毒贩大妈,0.080244228,120
极乐,0.080244228,120
开始,0.080244228,120
企鹅布鲁姆,0.080244228,120
校园大逃杀,0.080244228,120
所言所行,0.080244228,120
午夜天空,0.080244228,120
叔叔,0.080244228,120
让他们说吧,0.080244228,120
亲爱的她,0.080244228,120
哆啦A梦：大雄的新恐龙,0.080244228,120
太阳之子,0.080244228,120
北斋,0.080244228,120
一个父亲的寻子之路,0.080244228,120
三振集团英语托业班,0.080244228,120
兰心大剧院,0.080244228,120
日子,0.080244228,120
来日方长,0.080244228,120
江湖医生,0.080244228,120
我想藏起来,0.080244228,120
学徒,0.080244228,120
无邪,0.080244228,120
小森林,0.080244228,120
官方机密,0.080244228,120
完美普通家庭,0.080244228,120
古忆屋,0.080244228,120
如何成为好妻子,0.080244228,120
试着死了一次,0.080244228,120
大饿,0.080244228,120
神弃之地,0.080244228,120
有答案的男子,0.080244228,120
通往春天的列车,0.080244228,120
宇宙中最明亮的屋顶,0.080244228,120
祝你生日快乐,0.080244228,120
命运理发师,0.080244228,120
永恒美人,0.080244228,120
法式出口,0.080244228,120
应承,0.080244228,120
食运,0.080244228,120
安乐死医师的遗产,0.080244228,120
双层肉排,0.080244228,120
五亿元的人生,0.080244228,120
汤屋街物语,0.080244228,120
律师,0.080244228,120
剧场版 架空OL日记,0.080244228,120
焦橙邪说,0.080244228,120
圣母院,0.080244228,120
列夫·朗道：卡佳与塔尼娅,0.080244228,120
温柔之歌,0.080244228,120
功夫熊猫2,0.069074128,120
爱丽丝梦游仙境2：镜中奇遇记,0.069074128,120
冰川时代4,0.069074128,120
我是路人甲,0.069074128,120
小戏骨：放开那三国,0.069074128,120
猫和老鼠,0.065714091,120
一吻定情,0.065714091,120
一生有你2019,0.065714091,120
魔弦传说,0.061545745,120
终结者2：审判日,0.06107014,120
酒精计划,0.05414986,120
起跑线,0.049668391,120
同喜,0.049668391,120
极寒之城,0.049668391,120
误杀瞒天记,0.049668391,120
小萝莉的猴神大叔,0.029290871,120
寻梦环游记,3.725473762,121
唐人街探案,3.589446897,121
无双,3.37756349,121
影,3.222621558,121
老炮儿,3.206128652,121
复仇者联盟4：终局之战,3.167389447,121
火星救援,3.065683135,121
你的名字。,3.062653702,121
看不见的客人,3.062267556,121
利刃出鞘,3.02984762,121
师父,2.95115102,121
寄生虫,2.919130575,121
完美陌生人,2.898496667,121
少年的你,2.885176219,121
摔跤吧！爸爸,2.840076884,121
无问西东,2.834878968,121
刺客聂隐娘,2.812888796,121
南方车站的聚会,2.753761996,121
复仇者联盟3：无限战争,2.751994959,121
心迷宫,2.747477215,121
海王,2.74360832,121
婚姻故事,2.735392945,121
小偷家族,2.696989277,121
悲惨世界,2.674259518,121
狩猎,2.660759186,121
无名之辈,2.645954466,121
芳华,2.636692805,121
伯德小姐,2.626536117,121
心灵奇旅,2.601670269,121
金刚狼3：殊死一战,2.594613704,121
比利·林恩的中场战事,2.545675369,121
神奇动物在哪里,2.54517669,121
邪不压正,2.538640143,121
让子弹飞,2.47961416,121
大佛普拉斯,2.467343864,121
荒蛮故事,2.450187777,121
小妇人,2.444224949,121
寻龙诀,2.432050648,121
疯狂动物城,2.419531783,121
谍影重重5,2.398196459,121
奇迹男孩,2.395990481,121
夺冠,2.389379311,121
蜘蛛侠：平行宇宙,2.377630613,121
釜山行,2.344564797,121
我的少女时代,2.330489962,121
摄影机不要停！,2.320084162,121
你好，李焕英,2.309758759,121
海上钢琴师,2.28773209,121
一出好戏,2.280556926,121
小丑回魂,2.273035376,121
老男孩,2.269119502,121
相爱相亲,2.266863309,121
山河故人,2.252767176,121
江湖儿女,2.239866371,121
海街日记,2.235281822,121
缉魂,2.225401249,121
毒液：致命守护者,2.221288875,121
追龙,2.21701689,121
气球,2.21209934,121
逃出绝命镇,2.204955709,121
黑天鹅,2.197593908,121
超能陆战队,2.195554805,121
哪吒之魔童降世,2.193534925,121
亲爱的,2.190930047,121
绣春刀II：修罗战场,2.164665995,121
华盛顿邮报,2.164204104,121
疯狂原始人,2.158985325,121
过春天,2.150062471,121
阿丽塔：战斗天使,2.148123705,121
天才枪手,2.1467931,121
血观音,2.146088423,121
异形：契约,2.135352597,121
无依之地,2.133696369,121
X战警：天启,2.130932444,121
谁先爱上他的,2.098475213,121
信条,2.090378559,121
湄公河行动,2.086365413,121
解救吾先生,2.085659296,121
遗传厄运,2.068694008,121
飞驰人生,2.050058774,121
八佰,2.04469135,121
我不是药神,2.038914871,121
年轻气盛,2.024015601,121
恐怖游轮,2.013544668,121
活着,1.99950183,121
动物世界,1.998648919,121
无人知晓,1.987984135,121
极速车王,1.985338414,121
嘉年华,1.972700302,121
辩护人,1.958285541,121
烈日灼心,1.953152005,121
七月与安生,1.95223675,121
银河护卫队2,1.950120355,121
痛苦与荣耀,1.941350966,121
暗杀,1.940129234,121
地久天长,1.937363356,121
风中有朵雨做的云,1.934180707,121
一秒钟,1.933464346,121
美女与野兽,1.924586588,121
送你一朵小红花,1.921945523,121
银翼杀手,1.921253012,121
不成问题的问题,1.917339935,121
美丽人生,1.91709984,121
三傻大闹宝莱坞,1.913502506,121
窃听风暴,1.897199438,121
风平浪静,1.889047272,121
芝加哥七君子审判,1.887562843,121
我是布莱克,1.880482706,121
佛罗里达乐园,1.877575776,121
大黄蜂,1.875776662,121
我和我的家乡,1.875689468,121
平原上的夏洛克,1.875591504,121
第九区,1.869621178,121
暴裂无声,1.864261159,121
暴雪将至,1.863082248,121
色，戒,1.858011135,121
唐人街探案3,1.850994533,121
那些年，我们一起追的女孩,1.847594695,121
海市蜃楼,1.841704802,121
搏击俱乐部,1.841686032,121
追龙Ⅱ,1.836373205,121
调音师,1.836304162,121
驯龙高手,1.834900396,121
杀人回忆,1.832574004,121
云图,1.822799252,121
钢的琴,1.821783944,121
天使爱美丽,1.814362291,121
这个男人来自地球,1.809286683,121
爱尔兰人,1.807525845,121
记忆大师,1.807007472,121
闪灵,1.79999499,121
魅影缝匠,1.791101768,121
骡子,1.789558256,121
倩女幽魂,1.777488868,121
射雕英雄传之东成西就,1.773118199,121
小姐,1.769277676,121
恐怖直播,1.765371041,121
霍比特人1：意外之旅,1.762473822,121
重庆森林,1.757554467,121
小森林 夏秋篇,1.74497903,121
春娇救志明,1.743594978,121
十二公民,1.742144528,121
西游记之大圣归来,1.740746163,121
阿凡达,1.73940037,121
怒,1.737694555,121
我和我的祖国,1.733402061,121
大象席地而坐,1.733298558,121
吉祥如意,1.723982601,121
黑暗面,1.721643933,121
一念无明,1.717237629,121
怦然心动,1.717048304,121
姜子牙,1.714537378,121
霍比特人2：史矛革之战,1.710246348,121
巴斯特·斯克鲁格斯的歌谣,1.699900346,121
82年生的金智英,1.697653518,121
刺杀小说家,1.692505752,121
千与千寻,1.677913037,121
囧妈,1.669143496,121
霍比特人3：五军之战,1.668931602,121
岁月神偷,1.661518543,121
X战警：逆转未来,1.646678214,121
燃烧女子的肖像,1.640132835,121
最佳出价,1.639868658,121
大鱼,1.632786439,121
喜剧之王,1.6319897,121
英雄本色,1.629163391,121
至爱梵高·星空之谜,1.622920906,121
末路狂花,1.622705758,121
风声,1.622106377,121
千钧一发,1.621259051,121
招魂2,1.621148406,121
母亲,1.618399149,121
马戏之王,1.615611886,121
指环王1：护戒使者,1.615141152,121
夏洛特烦恼,1.61491912,121
中国机长,1.610755414,121
撞车,1.604080229,121
狗十三,1.602558117,121
半个喜剧,1.598922609,121
沦落人,1.598327132,121
拆弹专家2,1.595017341,121
蝴蝶梦,1.594310487,121
机器人总动员,1.594123694,121
无人区,1.593629963,121
追凶者也,1.580934497,121
金刚川,1.570631869,121
勇往直前,1.556329881,121
鹿鼎记,1.550319407,121
哥斯拉大战金刚,1.549991189,121
大护法,1.544309183,121
春光乍泄,1.543066239,121
小萝莉的猴神大叔,1.542478303,121
隧道,1.531630646,121
忌日快乐,1.530810031,121
疯狂的外星人,1.530690658,121
同学麦娜丝,1.530106597,121
乔乔的异想世界,1.527667976,121
情书,1.526946904,121
杰出公民,1.521617438,121
末代皇帝,1.521610611,121
月球,1.517476893,121
绝杀慕尼黑,1.51648099,121
七武士,1.51600999,121
玩具总动员4,1.513660223,121
误杀,1.511859762,121
喜宴,1.510863387,121
火锅英雄,1.502560191,121
羞羞的铁拳,1.501697394,121
天堂电影院,1.497694629,121
鬼子来了,1.496529967,121
升级,1.496453035,121
指环王2：双塔奇兵,1.49128618,121
万箭穿心,1.490972383,121
疯狂的赛车,1.489872533,121
祈祷落幕时,1.488158175,121
花样年华,1.482402306,121
午夜巴黎,1.480834711,121
速度与激情5,1.477669362,121
东邪西毒,1.477382889,121
新神榜：哪吒重生,1.476276128,121
送我上青云,1.473436781,121
贫民窟的百万富翁,1.446838542,121
龙猫,1.446452498,121
别告诉她,1.443057024,121
菊次郎的夏天,1.441945055,121
霸王别姬,1.439940643,121
幸福终点站,1.434297166,121
饮食男女,1.432615441,121
天空之城,1.431859467,121
孟买酒店,1.4309366,121
冰雪奇缘,1.430924735,121
复仇者联盟2：奥创纪元,1.427030693,121
星际特工：千星之城,1.423693175,121
生存家族,1.420070785,121
放牛班的春天,1.419223124,121
时空恋旅人,1.418526808,121
速度与激情7,1.415378632,121
绅士们,1.414019806,121
奇幻森林,1.41375899,121
云中行走,1.412715145,121
女孩,1.409620095,121
小伟,1.408677423,121
何以为家,1.408267286,121
深夜食堂,1.405660257,121
垫底辣妹,1.405659865,121
寒战2,1.402205892,121
魔兽,1.39340295,121
困在时间里的父亲,1.392853777,121
我的姐姐,1.391588557,121
猩球崛起,1.388677241,121
源代码,1.387978976,121
第六感,1.387515235,121
人潮汹涌,1.382203683,121
此房是我造,1.371693201,121
人工智能,1.369472126,121
两只老虎,1.358353365,121
扫毒2天地对决,1.356532051,121
阿飞正传,1.34940204,121
断背山,1.345680941,121
西西里的美丽传说,1.341265996,121
孤儿怨,1.341078696,121
卢旺达饭店,1.334525609,121
将来的事,1.329691983,121
牯岭街少年杀人事件,1.324658096,121
天空之眼,1.323873526,121
南山的部长们,1.323024828,121
有话好好说,1.321727952,121
纵横四海,1.321638019,121
烈火英雄,1.320278947,121
丹麦女孩,1.318546951,121
金陵十三钗,1.310760806,121
唐伯虎点秋香,1.30975628,121
再次出发之纽约遇见你,1.305012369,121
对不起，我们错过了你,1.302516447,121
新喜剧之王,1.301095175,121
大话西游之大圣娶亲,1.299795732,121
推销员,1.299290429,121
无敌破坏王,1.295627811,121
家族之苦,1.285573941,121
金福南杀人事件始末,1.284971246,121
香水,1.280314027,121
功夫熊猫3,1.278560513,121
撞死了一只羊,1.278472796,121
熔炉,1.276763011,121
红高粱,1.276255115,121
X战警：第一战,1.270309712,121
超脱,1.270050262,121
被光抓走的人,1.2685623,121
功夫,1.268562236,121
朗读者,1.268528062,121
侍神令,1.268172891,121
神偷奶爸,1.264638552,121
解除好友2：暗网,1.262956585,121
电话,1.260672575,121
局内人,1.260477872,121
哭声,1.259613863,121
目击者之追凶,1.256318149,121
夜以继日,1.255193563,121
黑水,1.243737525,121
弗兰兹,1.242584369,121
疯狂原始人2,1.227663154,121
阳台上,1.226187503,121
女人的碎片,1.220590156,121
蝴蝶效应,1.206004443,121
海蒂和爷爷,1.205487406,121
上帝之城,1.203639627,121
我的个神啊,1.203356796,121
冈仁波齐,1.196727244,121
穿普拉达的女王,1.193579166,121
哈利·波特与死亡圣器(上),1.189552025,121
加勒比海盗5：死无对证,1.189446571,121
滚蛋吧！肿瘤君,1.189001292,121
沉默的羔羊,1.187297547,121
剪刀手爱德华,1.186661446,121
惊魂记,1.183596928,121
斯隆女士,1.177708064,121
这里的黎明静悄悄,1.176728157,121
决战中途岛,1.176713703,121
晴雅集,1.176127101,121
我，机器人,1.174312903,121
功夫熊猫,1.168983656,121
一条狗的使命,1.167051082,121
美国往事,1.165986115,121
羞辱,1.161233292,121
宣告黎明的露之歌,1.158638792,121
无间道3：终极无间,1.156202799,121
波斯语课,1.155254404,121
穿条纹睡衣的男孩,1.155237629,121
罗小黑战记,1.154601587,121
大红灯笼高高挂,1.154539256,121
黄海,1.154275054,121
小王子,1.152827686,121
无间道2,1.14888834,121
无敌破坏王2：大闹互联网,1.147936899,121
使徒行者2：谍影行动,1.145326537,121
一树梨花压海棠,1.140714784,121
黑客帝国2：重装上阵,1.138286226,121
神偷奶爸2,1.132326256,121
无主之作,1.129766149,121
谍影重重3,1.126447295,121
驯龙高手2,1.122826281,121
帕丁顿熊2,1.120479088,121
钢铁侠,1.116414805,121
独自在夜晚的海边,1.116016383,121
无声,1.112510107,121
神探,1.111966612,121
地雷区,1.108999806,121
血钻,1.105865026,121
第十一回,1.101849026,121
回到未来,1.101806784,121
疾速追杀3,1.099327781,121
蒂凡尼的早餐,1.09773956,121
英伦对决,1.095804209,121
飞屋环游记,1.092892883,121
温暖的抱抱,1.092367782,121
欢乐好声音,1.091587671,121
两杆大烟枪,1.088507329,121
新龙门客栈,1.087243478,121
紧急救援,1.086481304,121
小森林 冬春篇,1.084492897,121
消失的情人节,1.081292746,121
攀登者,1.080962569,121
神秘巨星,1.074944097,121
一点就到家,1.07140787,121
初恋这件小事,1.063621186,121
雨人,1.063084219,121
小岛惊魂,1.060917363,121
秒速5厘米,1.060124675,121
闪光少女,1.058498746,121
金都,1.056641322,121
与神同行：罪与罚,1.054694301,121
破风,1.054286481,121
廊桥遗梦,1.053870905,121
我是谁：没有绝对安全的系统,1.046620694,121
佩小姐的奇幻城堡,1.044585802,121
我是传奇,1.041009629,121
长安道,1.03600729,121
电锯惊魂8：竖锯,1.030466721,121
虎口脱险,1.030109286,121
春江水暖,1.026679928,121
波拉特2,1.023122801,121
理查德·朱维尔的哀歌,1.012692735,121
生化危机,1.009862291,121
诺丁山,1.009669212,121
哈利·波特与混血王子,1.00906875,121
猜火车2,1.008498878,121
功夫熊猫2,1.006340324,121
女巫,1.003249018,121
叫我第一名,0.999237698,121
真爱至上,0.997774407,121
哈利·波特与火焰杯,0.994434956,121
人生密密缝,0.994360143,121
罗马假日,0.994017574,121
爱在记忆消逝前,0.993027984,121
你的鸟儿会唱歌,0.992285683,121
除暴,0.989054634,121
银河补习班,0.989054634,121
追捕野蛮人,0.988150763,121
阳光普照,0.979788846,121
卧虎藏龙,0.974326374,121
孤味,0.970530606,121
百鸟朝凤,0.967487388,121
浪潮,0.966906677,121
我是路人甲,0.965296551,121
美食总动员,0.963897917,121
心房客,0.962389632,121
王牌贱谍：格林斯比,0.961307632,121
酒精计划,0.954621186,121
十万个冷笑话2,0.952720909,121
深夜食堂2,0.951300676,121
春潮,0.94973106,121
米花之味,0.948923484,121
铁雨,0.948047007,121
海洋之歌,0.946516084,121
底特律,0.946432574,121
九品芝麻官,0.944910833,121
我想结束这一切,0.939497727,121
老师·好,0.938031683,121
后天,0.937028041,121
阿拉姜色,0.935591114,121
守望者,0.933482857,121
盗梦特攻队,0.932379075,121
豪勇七蛟龙,0.931894171,121
速度与激情8,0.931656595,121
我爱你,0.92910411,121
无名女尸,0.928577391,121
前程似锦的女孩,0.927327551,121
青蛇,0.925987028,121
杀破狼·贪狼,0.92578515,121
裁缝,0.922615143,121
飞鹰艾迪,0.922525902,121
驯龙高手3,0.915822357,121
受益人,0.914018465,121
拯救大兵瑞恩,0.910480362,121
太阳照常升起,0.910356534,121
廉政风云,0.908625755,121
雨中曲,0.9063299,121
吹哨人,0.903619796,121
曼克,0.899646431,121
蓝色大门,0.899467044,121
猎杀T34,0.894565044,121
特警队,0.89452281,121
教授与疯子,0.891486061,121
神探蒲松龄,0.888470105,121
天下无贼,0.888101198,121
指环王3：王者无敌,0.887188049,121
大闹天宫,0.885832558,121
只有芸知道,0.883546102,121
天上再见,0.880150976,121
蝙蝠侠：侠影之谜,0.875310625,121
集结号,0.874844911,121
大赢家,0.874239464,121
铤而走险,0.874239464,121
侏罗纪公园,0.871687684,121
罪恶之家,0.864103198,121
战争之王,0.862904009,121
阿德尔曼夫妇,0.862748393,121
白蛇：缘起,0.86246757,121
勇敢的心,0.861697232,121
大约在冬季,0.858931448,121
玛丽和马克思,0.854656448,121
疯狂的石头,0.853360329,121
食神,0.851630548,121
亚瑟王：斗兽争霸,0.851185673,121
暗战,0.849788563,121
小小的愿望,0.847190182,121
千年女优,0.844879541,121
超人总动员,0.838837851,121
密室逃生,0.837136478,121
伸冤人2,0.836585491,121
大话西游之月光宝盒,0.836402891,121
超新约全书,0.835886596,121
崖上的波妞,0.835426098,121
加勒比海盗,0.830561889,121
国家破产之日,0.828918692,121
找到你,0.825646243,121
杀人者的记忆法,0.817544672,121
红辣椒,0.813238766,121
幸运是我,0.80776528,121
妇女参政论者,0.807541869,121
和莎莫的500天,0.8037844,121
天才少女,0.79726064,121
小鬼当家,0.791536598,121
扎克·施奈德版正义联盟,0.786745727,121
大坏狐狸的故事,0.786393626,121
兰心大剧院,0.784831261,121
我是山姆,0.783130779,121
军舰岛,0.780881427,121
完美的世界,0.780839882,121
花椒之味,0.778911967,121
起风了,0.778796261,121
起跑线,0.776438681,121
怪兽电力公司,0.774591692,121
当怪物来敲门,0.773059367,121
日日是好日,0.768645567,121
鹿鼎记2：神龙教,0.768251683,121
家族之苦3,0.76529636,121
侧耳倾听,0.762093057,121
素媛,0.761149051,121
家有喜事,0.760668959,121
夏目友人帐,0.756199481,121
漫长的告别,0.750376889,121
比得兔,0.748901849,121
濑户内海,0.747807147,121
王牌保镖,0.746847517,121
叶问4：完结篇,0.737651703,121
一吻定情,0.735146648,121
海洋奇缘,0.732813155,121
7号房的礼物,0.72793935,121
猫和老鼠,0.727336426,121
日光之下,0.725272932,121
蓝宇,0.722379355,121
家族之苦2,0.716691245,121
奇门遁甲,0.715820819,121
胭脂扣,0.709740382,121
春宵苦短，少女前进吧！,0.708937656,121
故事的故事,0.705088831,121
妙先生,0.704897503,121
诛仙1,0.702478025,121
犯罪现场,0.702072475,121
恶人传,0.698694654,121
然后我们跳了舞,0.690999894,121
苏州河,0.689271623,121
神探夏洛克：可恶的新娘,0.685478597,121
电锯惊魂2,0.682750609,121
上帝之国,0.679715505,121
甲方乙方,0.678260104,121
麦路人,0.678228192,121
燃情岁月,0.676200316,121
可可西里,0.674182505,121
宝莲灯,0.669949719,121
骑士,0.665256704,121
阿修罗,0.664537215,121
电锯惊魂,0.660166902,121
极限职业,0.659540221,121
笑傲江湖2：东方不败,0.658989985,121
小人物,0.658230084,121
骗子,0.650086512,121
黑衣人,0.642762469,121
小Q,0.64088747,121
思悼,0.636568668,121
坏孩子的天空,0.633450405,121
今夜在浪漫剧场,0.631157159,121
幽灵公主,0.629434909,121
小森林,0.628224174,121
喊·山,0.627651761,121
季春奶奶,0.624061294,121
蜂鸟,0.623017656,121
嗝嗝老师,0.622512644,121
小黄人大眼萌,0.621147006,121
误杀瞒天记,0.619602113,121
冰川时代4,0.619127694,121
爱丽丝梦游仙境2：镜中奇遇记,0.618804508,121
沃伦,0.616254693,121
黑鹰坠落,0.615468266,121
回魂夜,0.613134567,121
伦敦一家人,0.611676963,121
沐浴之王,0.609429947,121
日子,0.60915167,121
唐顿庄园,0.601142866,121
魔女宅急便,0.601120469,121
最长一枪,0.598805862,121
过昭关,0.598147106,121
寻龙传说,0.592668814,121
菊石,0.592668814,121
末日崩塌,0.591623034,121
跳舞吧！大象,0.591557984,121
倒霉性爱，发狂黄片,0.589035587,121
啊，荒野 后篇,0.587798525,121
东邪西毒：终极版,0.586603867,121
愤怒的小鸟,0.585022982,121
